SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
23-JUL-2021,28,25978,27475,23223,983,6527,6190,13080,0,7,2004,704,0,-454,-535,999,-1,0
23-JUL-2021,29,25910,27409,23208,1026,6527,5960,13080,0,9,2004,749,0,-454,-535,1000,-1,0
23-JUL-2021,30,26100,27614,23411,1068,6527,5830,13080,0,23,2004,752,0,-454,-536,1000,-1,0
23-JUL-2021,31,26153,27674,23479,1106,6527,5450,13080,0,31,2004,751,0,-454,-535,1000,-1,0
23-JUL-2021,32,26500,28024,23862,1143,6527,4800,13080,0,34,2004,751,0,-454,-535,999,-1,0
23-JUL-2021,33,26925,28433,24275,1157,6527,4160,13080,0,18,2004,751,796,-454,-535,1018,-1,0
23-JUL-2021,34,27593,29154,24918,1170,6527,3570,13080,0,70,2004,751,1003,-454,-536,1019,-1,0
23-JUL-2021,35,28359,29859,25639,1223,6527,3020,13080,0,10,2003,751,1003,-454,-535,1019,-1,0
23-JUL-2021,36,28707,30209,25999,1275,6527,2450,13080,0,12,2003,751,1003,-454,-535,1019,-1,0
23-JUL-2021,37,28910,30410,26232,1297,6527,2080,13080,0,9,2003,749,1004,-454,-536,1019,-1,0
23-JUL-2021,38,28919,30418,26273,1319,6527,1610,13080,0,9,2003,750,1003,-454,-535,1019,-1,0
23-JUL-2021,39,28784,30281,26190,1297,6527,1050,13080,0,7,2003,751,1004,-454,-535,1019,-1,0
23-JUL-2021,40,28610,30108,26058,1275,6527,574,13080,0,8,2002,751,1004,-454,-535,1019,-1,0
23-JUL-2021,41,28325,29822,25809,1270,6527,233,13080,0,7,2002,751,813,-454,-535,1019,-1,0
23-JUL-2021,42,27943,29442,25469,1264,6527,37,13080,0,8,2002,751,806,-454,-536,1019,-1,0
23-JUL-2021,43,27611,29092,25203,1263,6527,3,13080,0,9,2002,751,995,-454,-517,1000,-1,0
23-JUL-2021,44,27343,28842,24979,1262,6527,1,13080,0,9,2003,751,1003,-454,-535,1000,-1,0
23-JUL-2021,45,26314,27812,23963,1270,6527,1,13080,0,8,2002,749,1003,-454,-535,999,-1,0
23-JUL-2021,46,25106,26605,22851,1277,6527,0,13080,0,8,2002,748,996,-454,-536,1000,-1,0
23-JUL-2021,47,23673,25152,21514,1266,6527,0,13080,0,9,1716,704,403,-454,-515,858,-1,0
23-JUL-2021,48,22403,23715,20345,1255,6527,0,13080,0,13,1705,702,371,-417,-381,853,-1,0
24-JUL-2021,1,21315,22531,19334,1264,6527,0,13080,0,12,1513,702,370,-453,-250,760,-1,0
24-JUL-2021,2,20561,21713,18642,1273,6527,0,13080,0,40,1506,701,370,-453,-158,757,-1,0
24-JUL-2021,3,19965,21341,18106,1240,6527,0,13080,0,299,1506,701,369,-453,-123,756,-1,0
24-JUL-2021,4,19600,21149,17781,1207,6527,0,13080,0,499,1506,702,369,-453,-96,755,-1,0
24-JUL-2021,5,19151,21040,17381,1198,6527,0,13080,0,846,1506,703,370,-435,-107,756,-1,0
24-JUL-2021,6,18688,20573,16942,1188,6527,0,13080,0,866,1506,703,363,-414,-104,756,-1,0
24-JUL-2021,7,18462,20583,16731,1189,6527,0,13080,0,1102,1411,703,370,-414,-104,710,-1,0
24-JUL-2021,8,18379,20549,16629,1190,6527,0,13080,0,1143,1407,703,370,-414,-112,708,-1,0
24-JUL-2021,9,18439,20571,16694,1188,6527,0,13080,0,1129,1407,703,370,-414,-88,707,-1,0
24-JUL-2021,10,18198,20430,16461,1185,6527,0,13080,0,1197,1407,702,370,-414,-120,707,-1,0
24-JUL-2021,11,18057,20244,16334,1183,6527,1,13080,0,1119,1090,679,370,-414,-153,707,-1,0
24-JUL-2021,12,18241,20327,16520,1181,6527,44,13080,0,1150,1059,678,370,-414,-21,706,-1,0
24-JUL-2021,13,19282,20966,17476,1190,6527,163,13080,0,762,1486,700,370,-400,-21,753,-1,0
24-JUL-2021,14,20077,21789,18201,1199,6527,280,13080,0,726,1508,701,371,-344,-141,755,-1,0
24-JUL-2021,15,21101,22676,19127,1219,6527,389,13080,0,348,1524,702,744,-432,-294,755,-1,0
24-JUL-2021,16,22193,23605,20099,1238,6527,609,13080,0,12,1506,702,760,-454,-445,756,-1,0
24-JUL-2021,17,23621,25078,21371,1249,6527,925,13080,0,6,1698,701,853,-454,-496,850,-1,0
24-JUL-2021,18,24084,25580,21733,1260,6527,1310,13080,0,6,1706,699,856,-454,-535,853,-1,0
24-JUL-2021,19,24793,26293,22353,1243,6527,1440,13080,0,9,1916,620,973,-454,-536,943,-1,0
24-JUL-2021,20,25591,27092,23091,1225,6527,1800,13080,0,10,1924,613,977,-454,-536,946,-1,0
24-JUL-2021,21,25898,27396,23374,1210,6527,2240,13080,0,8,1929,560,977,-454,-535,951,-1,0
24-JUL-2021,22,25861,27399,23338,1195,6527,2700,13080,0,47,1929,560,977,-454,-536,951,-1,0
24-JUL-2021,23,25604,27160,23117,1173,6527,3070,13080,0,66,1668,692,977,-454,-535,973,-1,0
24-JUL-2021,24,25242,26798,22767,1151,6527,3380,13080,0,66,1657,701,977,-454,-535,974,-1,0
24-JUL-2021,25,25087,26644,22615,1142,6527,3780,13080,0,66,1848,701,977,-454,-536,928,-1,0
24-JUL-2021,26,24894,26447,22475,1133,6527,4300,13080,0,62,1856,701,978,-454,-536,927,-1,0
24-JUL-2021,27,24526,26082,22146,1134,6527,4190,13080,0,66,1531,701,842,-454,-535,902,-1,0
24-JUL-2021,28,23955,25512,21643,1135,6527,4370,13080,0,66,1508,701,837,-454,-536,902,-1,0
24-JUL-2021,29,23495,25052,21233,1116,6527,4670,13080,0,66,1508,702,826,-454,-536,901,-1,0
24-JUL-2021,30,23257,24792,21012,1097,6527,4610,13080,0,44,1511,700,819,-454,-536,902,-1,0
24-JUL-2021,31,23017,24515,20784,1064,6527,4210,13080,0,7,1706,610,262,-454,-536,854,-1,0
24-JUL-2021,32,22983,24480,20764,1031,6527,4190,13080,0,7,1706,606,233,-454,-535,852,-1,0
24-JUL-2021,33,23684,25178,21354,991,6527,3720,13080,0,4,1659,696,308,-454,-535,919,-1,0
24-JUL-2021,34,24279,25776,21880,950,6527,3470,13080,0,6,1657,700,320,-454,-536,921,-1,0
24-JUL-2021,35,25090,26589,22611,906,6527,3120,13080,0,8,1894,612,947,-454,-536,915,-1,0
24-JUL-2021,36,25817,27314,23312,862,6527,2420,13080,0,7,1904,608,982,-454,-535,914,-1,0
24-JUL-2021,37,26398,27895,23896,827,6527,1790,13080,0,6,2000,697,1003,-454,-536,1016,-1,0
24-JUL-2021,38,26448,27946,23974,792,6527,1300,13080,0,7,2004,703,1003,-454,-536,1019,-1,0
24-JUL-2021,39,26498,27973,24050,760,6527,900,13080,0,6,2004,702,930,-454,-514,918,-1,0
24-JUL-2021,40,26442,27875,24006,728,6527,540,13080,0,7,2004,702,927,-454,-471,914,-1,0
24-JUL-2021,41,26428,27924,24003,724,6527,257,13080,0,7,2004,702,1000,-454,-534,1016,-1,0
24-JUL-2021,42,26065,27489,23656,720,6527,70,13080,0,8,2003,706,1003,-454,-461,1019,-1,0
24-JUL-2021,43,25947,27247,23562,735,6527,3,13080,0,12,2004,838,861,-454,-333,1000,-1,0
24-JUL-2021,44,25797,27081,23442,749,6527,1,13080,0,12,2004,847,853,-454,-317,999,-1,0
24-JUL-2021,45,25254,26636,22883,730,6527,0,13080,0,11,2004,823,372,-454,-416,1000,-1,0
24-JUL-2021,46,24288,25779,21972,710,6527,0,13080,0,9,2004,819,348,-453,-528,999,-1,0
24-JUL-2021,47,23067,24534,20830,697,6527,0,13080,0,11,1909,710,369,-453,-502,953,-1,0
24-JUL-2021,48,22001,23503,19860,684,6527,0,13080,0,13,1904,702,370,-453,-535,951,-1,0
25-JUL-2021,1,21181,22684,19129,659,6527,0,13080,0,13,1800,702,370,-453,-536,903,-1,0
25-JUL-2021,2,20488,21986,18509,634,6527,0,13080,0,9,1795,702,370,-453,-535,901,-1,0
25-JUL-2021,3,19967,21429,18050,612,6527,0,13080,0,11,1729,702,351,-415,-535,855,-1,0
25-JUL-2021,4,19532,21146,17667,590,6527,0,13080,0,189,1726,702,351,-404,-520,853,-1,0
25-JUL-2021,5,19232,20844,17409,591,6527,0,13080,0,290,1707,702,370,-404,-417,853,-1,0
25-JUL-2021,6,18762,20693,16981,592,6527,0,13080,0,550,1706,702,371,-403,-477,852,-1,0
25-JUL-2021,7,18621,20562,16855,580,6527,0,13080,0,558,1706,702,371,-403,-479,852,-1,0
25-JUL-2021,8,18475,20452,16691,568,6527,0,13080,0,561,1706,702,371,-403,-512,853,-1,0
25-JUL-2021,9,18321,20302,16541,569,6527,0,13080,0,682,1706,702,370,-403,-395,853,-1,0
25-JUL-2021,10,18159,20305,16409,570,6527,0,13080,0,823,1706,702,370,-403,-419,853,-1,0
25-JUL-2021,11,18024,20163,16308,540,6527,0,13080,0,824,1706,702,370,-403,-411,852,-1,0
25-JUL-2021,12,17935,20010,16215,510,6527,34,13080,0,821,1706,702,370,-403,-350,852,-1,0
25-JUL-2021,13,18424,20542,16635,485,6527,157,13080,0,814,1706,702,370,-403,-400,852,-1,0
25-JUL-2021,14,18794,20784,16961,460,6527,337,13080,0,644,1706,702,370,-410,-435,852,-1,0
25-JUL-2021,15,19627,21132,17726,456,6527,540,13080,0,19,1714,702,370,-453,-532,853,-1,0
25-JUL-2021,16,20464,21967,18474,452,6527,800,13080,0,13,1706,702,373,-453,-536,853,-1,0
25-JUL-2021,17,21714,23215,19600,477,6527,1090,13080,0,12,1706,703,835,-453,-535,853,-1,0
25-JUL-2021,18,22712,24214,20489,501,6527,1450,13080,0,12,1706,703,856,-453,-536,853,-1,0
25-JUL-2021,19,23582,25081,21265,514,6527,1720,13080,0,9,1891,703,951,-453,-536,947,-1,0
25-JUL-2021,20,24162,25655,21762,527,6527,2050,13080,0,4,1904,703,953,-453,-535,950,-1,0
25-JUL-2021,21,24539,26031,22078,542,6527,2520,13080,0,2,1904,703,952,-453,-536,950,-1,0
25-JUL-2021,22,24532,26023,22046,557,6527,2840,13080,0,1,1904,703,953,-453,-536,950,-1,0
25-JUL-2021,23,24608,26099,22113,574,6527,3130,13080,0,2,1813,703,976,-453,-535,973,-1,0
25-JUL-2021,24,24657,26150,22177,590,6527,3220,13080,0,4,1806,703,978,-453,-535,974,-1,0
25-JUL-2021,25,24694,26191,22216,605,6527,3810,13080,0,7,1714,703,978,-453,-536,974,-1,0
25-JUL-2021,26,24562,26062,22127,620,6527,4250,13080,0,11,1706,703,977,-453,-535,974,-1,0
25-JUL-2021,27,24227,25726,21858,645,6527,4490,13080,0,9,1888,703,1002,-453,-536,998,-1,0
25-JUL-2021,28,23913,25412,21607,669,6527,4860,13080,0,9,1903,703,1003,-453,-536,1000,-1,0
25-JUL-2021,29,23593,25091,21327,712,6527,4940,13080,0,8,1902,703,1003,-454,-535,999,-1,0
25-JUL-2021,30,23459,24958,21203,755,6527,4720,13080,0,8,1902,703,1003,-454,-536,999,-1,0
25-JUL-2021,31,23674,25172,21414,764,6527,4160,13080,0,8,1903,703,1003,-454,-535,999,-1,0
25-JUL-2021,32,24047,25546,21807,773,6527,3800,13080,0,8,1903,703,1003,-454,-536,999,-1,0
25-JUL-2021,33,24696,26194,22392,788,6527,3560,13080,0,8,1999,703,1003,-454,-535,1018,-1,0
25-JUL-2021,34,25531,27026,23143,803,6527,3060,13080,0,5,2003,703,1003,-454,-535,1019,-1,0
25-JUL-2021,35,26379,27879,23904,778,6527,2410,13080,0,9,2003,703,1003,-454,-536,1019,-1,0
25-JUL-2021,36,26948,28444,24423,753,6527,2000,13080,0,6,2003,703,1004,-454,-535,1019,-1,0
25-JUL-2021,37,27134,28630,24598,703,6527,1660,13080,0,6,2003,703,1003,-454,-535,1019,-1,0
25-JUL-2021,38,27114,28610,24591,652,6527,1210,13080,0,6,2002,703,1003,-454,-535,1019,-1,0
25-JUL-2021,39,26687,28112,24159,588,6527,832,13080,0,9,2003,703,1004,-438,-477,1019,-1,0
25-JUL-2021,40,26587,27961,24079,523,6527,481,13080,0,11,2002,703,1003,-436,-426,1019,-1,0
25-JUL-2021,41,26414,27728,23915,483,6527,215,13080,0,11,2003,703,1003,-382,-420,1019,-1,0
25-JUL-2021,42,26010,27252,23536,442,6527,48,13080,0,12,2004,703,1004,-354,-375,1019,-1,0
25-JUL-2021,43,25960,27074,23524,410,6527,2,13080,0,11,2004,703,1003,-372,-230,1000,-1,0
25-JUL-2021,44,25893,26938,23501,378,6527,1,13080,0,12,2004,703,1004,-249,-283,999,-1,0
25-JUL-2021,45,25433,26715,23034,351,6527,0,13080,0,11,2004,703,1004,-335,-435,999,-1,0
25-JUL-2021,46,24685,26076,22358,324,6527,0,13080,0,8,2004,703,997,-348,-534,999,-1,0
25-JUL-2021,47,23221,24475,21007,311,6527,0,13080,0,13,1765,703,416,-275,-465,881,-1,0
25-JUL-2021,48,22031,23002,19941,297,6527,0,13080,0,14,1756,714,385,-142,-314,877,-1,0
26-JUL-2021,1,21197,22116,19197,283,6527,0,13080,0,13,1756,718,385,-223,-182,877,-1,0
26-JUL-2021,2,20556,21549,18621,268,6527,0,13080,0,84,1755,718,378,-369,-39,877,-1,0
26-JUL-2021,3,20043,21726,18150,263,6527,0,13080,0,768,1755,718,384,-414,0,876,-1,0
26-JUL-2021,4,19869,21623,18003,258,6527,0,13080,0,849,1754,718,384,-404,0,876,-1,0
26-JUL-2021,5,19586,21626,17739,263,6527,0,13080,0,1107,1803,718,385,-414,-18,900,-1,0
26-JUL-2021,6,19210,21380,17390,268,6527,0,13080,0,1127,1805,718,385,-414,-128,901,-1,0
26-JUL-2021,7,19104,21365,17289,266,6527,0,13080,0,1193,1806,718,385,-414,-153,902,-1,0
26-JUL-2021,8,19056,21320,17219,264,6527,0,13080,0,1186,1805,718,385,-414,-163,902,-1,0
26-JUL-2021,9,19119,21442,17273,265,6527,0,13080,0,1181,1806,718,385,-414,-227,901,-1,0
26-JUL-2021,10,19186,21488,17339,265,6527,0,13080,0,1173,1806,718,385,-414,-214,901,-1,0
26-JUL-2021,11,19539,21400,17672,261,6527,0,13080,0,848,1806,718,384,-414,-98,901,-1,0
26-JUL-2021,12,20230,21936,18340,256,6527,46,13080,0,740,1806,718,390,-414,-51,901,-1,0
26-JUL-2021,13,21921,22993,19890,257,6527,277,13080,0,135,1997,718,934,-414,-22,980,-1,0
26-JUL-2021,14,23316,24442,21168,258,6527,614,13080,0,52,2004,718,962,-416,-157,982,-1,0
26-JUL-2021,15,25108,26358,22787,256,6527,1100,13080,0,8,2004,718,1002,-453,-288,749,-1,0
26-JUL-2021,16,26335,27529,23867,254,6527,1410,13080,0,6,2004,717,1003,-453,-234,741,-1,0
26-JUL-2021,17,27350,28658,24736,266,6527,2060,13080,0,6,2004,704,1003,-453,-348,990,-1,0
26-JUL-2021,18,27650,29108,24877,277,6527,2640,13080,0,9,2004,704,1003,-453,-495,999,-1,0
26-JUL-2021,19,27918,29397,25044,289,6527,3380,13080,0,2,2004,705,1004,-453,-523,999,-1,0
26-JUL-2021,20,27709,29233,24883,301,6527,3930,13080,0,35,2004,706,1003,-453,-535,999,-1,0
26-JUL-2021,21,27266,28778,24450,321,6527,4700,13080,0,22,2004,705,1004,-453,-536,999,-1,0
26-JUL-2021,22,26903,28420,24089,340,6527,5570,13080,0,27,2004,706,1004,-453,-536,999,-1,0
26-JUL-2021,23,26929,28449,24118,374,6527,6380,13080,0,31,2004,706,1003,-453,-535,999,-1,0
26-JUL-2021,24,27046,28538,24334,408,6527,6470,13080,0,7,2004,707,1003,-453,-531,999,-1,0
26-JUL-2021,25,27150,28651,24451,446,6527,6140,13080,0,12,2004,705,1003,-453,-535,999,-1,0
26-JUL-2021,26,27073,28570,24358,484,6527,6260,13080,0,7,2004,705,1004,-453,-536,999,-1,0
26-JUL-2021,27,27012,28509,24279,520,6527,6290,13080,0,7,2004,705,1004,-453,-536,999,-1,0
26-JUL-2021,28,26741,28237,24058,556,6527,6520,13080,0,7,2004,707,1003,-453,-535,1000,-1,0
26-JUL-2021,29,26618,28114,23979,604,6527,6560,13080,0,7,2004,707,1003,-453,-535,999,-1,0
26-JUL-2021,30,26452,27948,23820,651,6527,6500,13080,0,7,2002,706,1003,-453,-535,999,-1,0
26-JUL-2021,31,26377,27875,23726,670,6527,6170,13080,0,9,2003,706,1003,-453,-535,999,-1,0
26-JUL-2021,32,26694,28191,24058,688,6527,5810,13080,0,8,2003,707,1003,-453,-535,999,-1,0
26-JUL-2021,33,27175,28676,24538,698,6527,4950,13080,0,11,2003,750,1004,-453,-536,1018,-1,0
26-JUL-2021,34,28008,29507,25328,707,6527,4450,13080,0,11,2003,752,1003,-453,-535,1019,-1,0
26-JUL-2021,35,29140,30633,26410,711,6527,3680,13080,0,5,2003,752,1003,-453,-535,1019,-1,0
26-JUL-2021,36,29724,31147,26969,715,6527,2850,13080,0,3,2003,752,1003,-385,-535,1019,-1,0
26-JUL-2021,37,30077,31517,27373,706,6527,2150,13080,0,4,2003,753,1003,-414,-521,1019,-1,0
26-JUL-2021,38,30355,31622,27692,696,6527,1480,13080,0,7,2003,753,1003,-325,-434,1019,-1,0
26-JUL-2021,39,30265,31363,27646,651,6527,872,13080,0,7,2003,753,1003,-308,-282,1019,-1,0
26-JUL-2021,40,30134,31116,27529,605,6527,488,13080,0,7,2003,754,1003,-346,-129,1019,-1,0
26-JUL-2021,41,29922,30769,27312,593,6527,187,13080,0,12,2002,752,1004,-311,-24,1019,-1,0
26-JUL-2021,42,29603,30406,27034,580,6527,28,13080,0,14,2003,752,1004,-240,-49,1019,-1,0
26-JUL-2021,43,29104,29933,26597,581,6527,2,13080,0,12,2002,752,1004,-275,-42,1000,-1,0
26-JUL-2021,44,28642,29473,26200,581,6527,2,13080,0,13,2003,753,1004,-214,-104,999,-1,0
26-JUL-2021,45,27505,28603,25062,563,6527,0,13080,0,10,2002,752,1003,-331,-257,999,-1,0
26-JUL-2021,46,26124,27434,23785,545,6527,0,13080,0,9,2002,751,1002,-392,-409,999,-1,0
26-JUL-2021,47,24520,25824,22319,530,6527,0,13080,0,13,1814,706,908,-367,-424,905,-1,0
26-JUL-2021,48,23198,24431,21095,515,6527,0,13080,0,33,1804,703,905,-427,-273,901,-1,0
27-JUL-2021,1,22026,23390,20018,471,6527,0,13080,0,292,1711,702,858,-453,-119,855,-1,0
27-JUL-2021,2,21399,22812,19465,427,6527,0,13080,0,468,1705,703,856,-439,-6,853,-1,0
27-JUL-2021,3,21002,22635,19133,422,6527,0,13080,0,813,1706,704,856,-320,0,853,-1,0
27-JUL-2021,4,20703,22339,18870,416,6527,0,13080,0,851,1705,704,856,-285,0,853,-1,0
27-JUL-2021,5,20351,22156,18536,417,6527,0,13080,0,1031,1704,703,857,-274,0,852,-1,0
27-JUL-2021,6,19999,21980,18202,418,6527,0,13080,0,1200,1704,703,856,-281,0,852,-1,0
27-JUL-2021,7,19903,21889,18100,419,6527,0,13080,0,1190,1705,702,856,-296,0,852,-1,0
27-JUL-2021,8,19727,21740,17880,420,6527,0,13080,0,1182,1704,702,856,-331,0,852,-1,0
27-JUL-2021,9,19827,21725,17956,422,6527,0,13080,0,1181,1705,703,856,-217,0,853,-1,0
27-JUL-2021,10,19832,21589,17960,424,6527,0,13080,0,1046,1705,703,856,-211,0,853,-1,0
27-JUL-2021,11,20145,21923,18257,409,6527,1,13080,0,1105,1704,702,855,-173,0,852,-1,0
27-JUL-2021,12,20694,22350,18773,394,6527,37,13080,0,941,1705,703,855,-215,0,852,-1,0
27-JUL-2021,13,22198,23063,20134,381,6527,194,13080,0,140,1871,737,945,-211,-14,946,-1,0
27-JUL-2021,14,23766,24712,21583,368,6527,461,13080,0,9,1883,737,948,-296,-141,949,-1,0
27-JUL-2021,15,25684,26918,23308,351,6527,877,13080,0,12,1995,708,1001,-430,-292,997,-1,0
27-JUL-2021,16,26976,28316,24466,334,6527,1290,13080,0,15,2003,705,1003,-453,-372,999,-1,0
27-JUL-2021,17,28450,29924,25745,330,6527,1680,13080,0,13,2003,704,1003,-453,-508,999,-1,0
27-JUL-2021,18,29166,30667,26356,325,6527,2410,13080,0,11,2003,704,1003,-453,-536,999,-1,0
27-JUL-2021,19,29363,30865,26472,331,6527,2830,13080,0,13,2004,704,1003,-453,-535,999,-1,0
27-JUL-2021,20,29252,30753,26348,336,6527,3070,13080,0,11,2004,703,1004,-453,-536,999,-1,0
27-JUL-2021,21,29126,30598,26217,354,6527,3430,13080,0,13,2005,702,1003,-454,-504,999,-1,0
27-JUL-2021,22,29185,30683,26257,372,6527,3720,13080,0,8,2004,703,1002,-454,-535,999,-1,0
27-JUL-2021,23,29065,30564,26130,394,6527,4190,13080,0,8,2004,702,1003,-454,-536,999,-1,0
27-JUL-2021,24,29154,30652,26224,416,6527,4410,13080,0,7,2004,701,1003,-454,-536,999,-1,0
27-JUL-2021,25,29305,30805,26332,443,6527,4690,13080,0,9,2004,702,1003,-454,-536,999,-1,0
27-JUL-2021,26,29054,30554,26105,470,6527,4290,13080,0,10,2004,703,1004,-454,-535,999,-1,0
27-JUL-2021,27,28931,30432,26024,498,6527,4260,13080,0,11,2004,704,1003,-454,-535,999,-1,0
27-JUL-2021,28,28512,30014,25664,526,6527,4120,13080,0,11,2004,705,1003,-454,-536,999,-1,0
27-JUL-2021,29,28322,29823,25512,563,6527,4320,13080,0,11,2004,704,1003,-454,-535,999,-1,0
27-JUL-2021,30,28219,29722,25421,599,6527,3840,13080,0,13,2004,704,1003,-454,-535,999,-1,0
27-JUL-2021,31,28583,30083,25798,617,6527,3420,13080,0,9,2004,704,1004,-454,-536,999,-1,0
27-JUL-2021,32,29050,30553,26265,635,6527,3410,13080,0,13,2003,704,1003,-454,-535,999,-1,0
27-JUL-2021,33,29408,30898,26605,659,6527,3400,13080,0,13,2004,704,1003,-454,-522,1018,-1,0
27-JUL-2021,34,29768,31162,26922,683,6527,2930,13080,0,15,2004,704,1003,-454,-425,1019,-1,0
27-JUL-2021,35,30264,31742,27368,690,6527,2310,13080,0,11,2004,704,1003,-454,-513,1019,-1,0
27-JUL-2021,36,30524,31974,27614,697,6527,2190,13080,0,5,2005,703,1003,-410,-535,1019,-1,0
27-JUL-2021,37,30497,31990,27641,697,6527,1890,13080,0,6,2005,703,1003,-451,-536,1019,-1,0
27-JUL-2021,38,30312,31807,27493,697,6527,1050,13080,0,7,2004,704,1004,-453,-535,1019,-1,0
27-JUL-2021,39,30013,31511,27280,678,6527,657,13080,0,9,2004,704,1003,-453,-536,1019,-1,0
27-JUL-2021,40,29925,31425,27270,659,6527,372,13080,0,11,2003,703,1003,-453,-536,1019,-1,0
27-JUL-2021,41,29660,31157,27094,652,6527,120,13080,0,9,2003,704,1003,-453,-535,1019,-1,0
27-JUL-2021,42,29178,30678,26643,645,6527,13,13080,0,11,2003,704,1003,-453,-536,1019,-1,0
27-JUL-2021,43,29057,30557,26528,642,6527,1,13080,0,12,2003,704,1003,-453,-535,1000,-1,0
27-JUL-2021,44,28437,29937,25868,639,6527,1,13080,0,12,2003,704,1004,-453,-535,999,-1,0
27-JUL-2021,45,27180,28681,24676,644,6527,0,13080,0,12,2003,703,1002,-453,-536,999,-1,0
27-JUL-2021,46,25783,27283,23414,649,6527,0,13080,0,12,2003,703,996,-453,-535,999,-1,0
27-JUL-2021,47,24057,25421,21876,663,6527,0,13080,0,12,1765,703,404,-386,-466,881,-1,0
27-JUL-2021,48,22793,23973,20727,677,6527,0,13080,0,13,1755,703,372,-353,-314,877,-1,0
28-JUL-2021,1,21717,22628,19774,678,6527,0,13080,0,10,1471,703,373,-240,-161,736,-1,0
28-JUL-2021,2,21105,21870,19183,678,6527,0,13080,0,9,1459,704,373,-232,-24,731,-1,0
28-JUL-2021,3,20531,21132,18670,711,6527,0,13080,0,9,1460,703,371,-92,0,731,-1,0
28-JUL-2021,4,20207,20788,18407,744,6527,0,13080,0,8,1460,703,371,-73,0,731,-1,0
28-JUL-2021,5,19873,20669,18074,763,6527,0,13080,0,10,1460,704,371,-230,-56,730,-1,0
28-JUL-2021,6,19591,20560,17820,782,6527,0,13080,0,118,1460,705,371,-347,-4,730,-1,0
28-JUL-2021,7,19440,20945,17668,820,6527,0,13080,0,602,1460,703,371,-403,0,730,-1,0
28-JUL-2021,8,19284,20861,17520,858,6527,0,13080,0,644,1460,703,371,-403,-30,731,-1,0
28-JUL-2021,9,19187,20780,17433,872,6527,0,13080,0,639,1459,703,371,-403,-51,730,-1,0
28-JUL-2021,10,19243,20774,17514,885,6527,0,13080,0,638,1459,703,371,-389,-4,730,-1,0
28-JUL-2021,11,19545,20883,17813,901,6527,0,13080,0,534,1458,703,364,-304,0,731,-1,0
28-JUL-2021,12,20044,21273,18262,917,6527,17,13080,0,494,1459,704,364,-235,0,731,-1,0
28-JUL-2021,13,21665,22298,19773,951,6527,203,13080,0,14,1555,704,370,-119,0,779,-1,0
28-JUL-2021,14,23002,23752,21019,984,6527,410,13080,0,12,1561,704,375,-221,-17,781,-1,0
28-JUL-2021,15,24815,25839,22669,1035,6527,747,13080,0,10,1709,703,881,-371,-143,897,-1,0
28-JUL-2021,16,26069,27206,23827,1085,6527,1050,13080,0,7,1707,699,906,-452,-177,901,-1,0
28-JUL-2021,17,27335,28573,24958,1155,6527,1410,13080,0,7,1755,568,952,-454,-276,949,-1,0
28-JUL-2021,18,27845,29061,25356,1224,6527,2060,13080,0,7,1756,563,953,-454,-254,951,-1,0
28-JUL-2021,19,27841,29086,25240,1309,6527,2670,13080,0,7,1424,695,953,-454,-283,951,-1,0
28-JUL-2021,20,27793,29079,25107,1394,6527,3320,13080,0,7,1411,705,953,-454,-324,951,-1,0
28-JUL-2021,21,27436,28760,24704,1480,6527,3650,13080,0,6,1695,704,953,-454,-363,951,-1,0
28-JUL-2021,22,27365,28769,24579,1566,6527,3630,13080,0,7,1707,702,953,-454,-442,951,-1,0
28-JUL-2021,23,27079,28289,24364,1620,6527,4610,13080,0,7,1613,613,953,-391,-311,951,-1,0
28-JUL-2021,24,26850,27898,24133,1674,6527,4690,13080,0,7,1609,609,953,-382,-158,951,-1,0
28-JUL-2021,25,26904,27711,24173,1717,6527,4650,13080,0,4,1705,697,953,-269,-33,951,-1,0
28-JUL-2021,26,26547,27491,23830,1760,6527,4880,13080,0,3,1709,703,953,-341,-99,951,-1,0
28-JUL-2021,27,26134,26982,23438,1846,6527,5330,13080,0,4,1992,705,1001,-305,-38,997,-1,0
28-JUL-2021,28,25639,26675,23059,1931,6527,5490,13080,0,3,2004,704,1003,-387,-145,999,-1,0
28-JUL-2021,29,25376,26380,22855,1995,6527,6030,13080,0,3,2003,704,1003,-381,-119,999,-1,0
28-JUL-2021,30,25225,26208,22746,2059,6527,5150,13080,0,4,2003,704,1003,-376,-102,999,-1,0
28-JUL-2021,31,24944,25857,22482,2076,6527,4680,13080,0,3,2003,699,1003,-383,-26,999,-1,0
28-JUL-2021,32,25407,26331,22955,2092,6527,4090,13080,0,4,2004,698,1002,-405,-14,999,-1,0
28-JUL-2021,33,25822,26759,23298,2086,6527,4180,13080,0,9,1924,700,709,-317,-110,1019,-1,0
28-JUL-2021,34,27082,27783,24505,2079,6527,4030,13080,0,12,1914,702,699,-167,-21,1019,-1,0
28-JUL-2021,35,28097,28723,25423,2071,6527,3360,13080,0,11,1341,829,1047,-114,0,1019,-1,0
